path,size_bytes,title_block,title_has_tra,title_is_non_tra,phrase_present,income_tra_phrase,tra_term_count,decision,reason
data/edgar-query/exhibits/0001859836/0001104659-26-035973_tm2527636d8_ex10-2.htm,514757,"BW ULTIMATE PARENT, LLC | FOURTH AMENDED AND RESTATED LIMITED LIABILITY COMPANY AGREEMENT | Dated as of [ · ], 2026",false,true,true,false,0,keep,'tax receivable agreement' phrase present in body
data/edgar-query/exhibits/0001859836/0001104659-26-035973_tm2527636d8_ex10-5.htm,1289212,"CREDIT AGREEMENT | dated as of April 2, 2021 | BW GAS & CONVENIENCE PARENT, LLC, as Holdings | BW GAS & CONVENIENCE HOLDINGS, LLC, as Borrower | VARIOUS LENDERS | JPMORGAN CHASE BANK, N.A., as Administrative Agent | JPMORGAN CHASE BANK, N.A., BARCLAYS BANK PLC MORGAN STANLEY SENIOR FUNDING, INC. BMO",false,true,true,false,0,keep,'tax receivable agreement' phrase present in body
data/edgar-query/exhibits/0001859836/0001104659-26-049520_tm2527636d21_ex10-1.htm,300703,"TAX RECEIVABLE AGREEMENT | YESWAY, INC. | BW ULTIMATE PARENT, LLC | THE TRA PARTIES (AS DEFINED HEREIN) | THE BROOKWOOD NOMINEE | OTHER PERSONS FROM TIME TO TIME PARTY HERETO | Dated as of April 21, 2026",true,false,true,false,6,keep,centered title contains 'tax receivable agreement'
data/edgar-query/exhibits/0001859836/0001104659-26-049520_tm2527636d21_ex10-2.htm,442038,"BW ULTIMATE PARENT, LLC | FOURTH AMENDED AND RESTATED LIMITED LIABILITY COMPANY AGREEMENT | Dated as of April 21, 2026",false,true,true,false,0,keep,'tax receivable agreement' phrase present in body
data/edgar-query/exhibits/0001861681/0001104659-21-095668_tm2115868d13_ex10-6.htm,172802,FORM OF TAX RECEIVABLES AGREEMENT,false,false,false,false,6,keep,6 TRA-specific defined terms present
data/edgar-query/exhibits/0001861795/0000950170-21-003484_dh-ex10_10.htm,535341,"TAX RECEIVABLE AGREEMENT | DEFINITIVE HEALTHCARE CORP. | AIDH TOPCO, LLC | the several TRA HOLDERS (as defined herein) | OTHER TRA HOLDERS | FROM TIME TO TIME PARTY HERETO | Dated as of September 14, 2021",true,false,true,false,7,keep,centered title contains 'tax receivable agreement'
data/edgar-query/exhibits/0001861795/0000950170-21-003484_dh-ex10_8.htm,372198,REORGANIZATION AGREEMENT,false,false,true,false,0,keep,'tax receivable agreement' phrase present in body
data/edgar-query/exhibits/0001861795/0001193125-21-252899_d127783dex1012.htm,55809,REORGANIZATION AGREEMENT,false,false,true,false,0,keep,'tax receivable agreement' phrase present in body
data/edgar-query/exhibits/0001861795/0001193125-21-252899_d127783dex1014.htm,190023,"TAX RECEIVABLE AGREEMENT | DEFINITIVE HEALTHCARE CORP. | AIDH TOPCO, LLC | the several TRA HOLDERS (as defined herein) | OTHER TRA HOLDERS | FROM TIME TO TIME PARTY HERETO | Dated as of [Month] [ ], 2021",true,false,true,false,6,keep,centered title contains 'tax receivable agreement'
data/edgar-query/exhibits/0001862068/0001829126-22-016045_rubicontech_ex10-10.htm,311024,"TAX RECEIVABLE AGREEMENT | August 15, 2022",true,false,true,false,8,keep,centered title contains 'tax receivable agreement'
data/edgar-query/exhibits/0001862068/0001829126-22-016045_rubicontech_ex10-9.htm,609464,"EIGHTH AMENDED AND RESTATED | LIMITED LIABILITY COMPANY AGREEMENT | RUBICON TECHNOLOGIES HOLDINGS, LLC | a Delaware limited liability company | dated as of August 15, 2022",false,true,true,false,1,keep,'tax receivable agreement' phrase present in body
data/edgar-query/exhibits/0001862068/0001829126-24-008099_rubicontech_ex10-1.htm,325064,SECURITIES PURCHASE AGREEMENT,false,true,true,false,0,keep,'tax receivable agreement' phrase present in body
data/edgar-query/exhibits/0001862068/0001829126-24-008099_rubicontech_ex10-4.htm,768859,"LOAN AND SECURITY AGREEMENT | Dated as of December 3, 2024 | RUBICON GLOBAL, LLC, | CLEANCO LLC, | CHARTER WASTE MANAGEMENT, INC., | RIVERROAD WASTE SOLUTIONS, INC., | as Borrowers | any other Borrower party hereto from time to time , | Rubicon Technologies, Inc. , | as Parent | any other Guarantor ",false,false,true,false,0,keep,'tax receivable agreement' phrase present in body
