path,size_bytes,title_block,title_has_tra,title_is_non_tra,phrase_present,income_tra_phrase,tra_term_count,decision,reason
data/edgar-query/exhibits/0001679063/0001104659-22-090071_tm2223232d1_ex10-1.htm,1046366,"AMENDED AND RESTATED CREDIT AGREEMENT | dated as of August 11, 2022 | CHICKEN SOUP FOR THE SOUL ENTERTAINMENT INC. as Primary Borrower, | REDBOX AUTOMATED RETAIL, LLC, | as Original Borrower | THE LENDERS PARTY HERETO, | HPS INVESTMENT PARTNERS, LLC, as Administrative Agent and Collateral Agent",false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001679063/0001104659-24-056705_tm2413244d1_ex10-2.htm,1099577,"AMENDED AND RESTATED CREDIT AGREEMENT | dated as of August 11, 2022 | CHICKEN SOUP FOR THE SOUL ENTERTAINMENT INC. as Primary Borrower, | REDBOX AUTOMATED RETAIL, LLC, | as Original Borrower | THE LENDERS PARTY HERETO, | HPS INVESTMENT PARTNERS, LLC, as Administrative Agent and Collateral Agent",false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001685040/0001193125-17-126443_d271055dex106.htm,136441,"TAX SEPARATION AGREEMENT | METLIFE, INC. | AND ITS AFFILIATES | BRIGHTHOUSE FINANCIAL, INC. | AND ITS AFFILIATES",false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001685040/0001193125-17-252871_d428466dex106.htm,137422,"TAX SEPARATION AGREEMENT | METLIFE, INC. | AND ITS AFFILIATES | BRIGHTHOUSE FINANCIAL, INC. | AND ITS AFFILIATES",false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001688941/0001193125-18-251688_d598470dex1020.htm,2090476,"ABL CREDIT AGREEMENT | August 13, 2018 | FBM ALPHA LLC, | as Holdings, | FOUNDATION BUILDING MATERIALS HOLDING COMPANY LLC, | as the Lead Borrower, | THE ADDITIONAL US BORROWERS PARTY HERETO, | THE CANADIAN BORROWERS PARTY HERETO, | THE LENDERS PARTY HERETO, | BANK OF AMERICA, N.A., | as Administrat",false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001690769/0001193125-18-038241_d508878dex101.htm,753335,"$1,000,000,000 | EIGHTH AMENDED AND RESTATED CREDIT AGREEMENT | ALTA MESA HOLDINGS, LP | as Borrower, | THE LENDERS PARTY HERETO FROM TIME TO TIME | as Lenders, | WELLS FARGO BANK, NATIONAL ASSOCIATION | as Administrative Agent and as Issuing Lender | February 9, 2018 | Wells Fargo Securities, LLC |",false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001692819/0001193125-16-802608_d312912dex101.htm,1913476,"CREDIT AGREEMENT | Dated as of October 3, 2016 | TEX INTERMEDIATE COMPANY LLC, | as Holdings | TEX OPERATIONS COMPANY LLC, | as the Borrower, | The Several Lenders | from Time to Time Parties Hereto, | DEUTSCHE BANK AG NEW YORK BRANCH, | as Administrative Agent and Collateral Agent and | Term Letter",false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001692819/0001193125-18-194479_d594759dex101.htm,2272569,SEVENTH AMENDMENT TO CREDIT AGREEMENT,false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001692819/0001193125-19-297658_d101098dex101.htm,1608056,TENTH AMENDMENT TO CREDIT AGREEMENT,false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001692819/0001193125-22-142366_d356887dex101.htm,2208598,ELEVENTH AMENDMENT TO CREDIT AGREEMENT,false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
